Ortschaftsname;PLZ4;Zusatzziffer;ZIP_ID;Gemeindename;BFS-Nr;Kantonskürzel;Adressenanteil;E;N;Sprache;Validity
Mamishaus;3152;00;1836;Rüschegg;853;BE;0.292 %;7.398716900159094;46.80625152338798;de;2008-07-01
Rüschegg Gambach;3153;00;1837;Rüschegg;853;BE;100 %;7.379282014922851;46.77689995102588;de;2008-07-01
Rüschegg Heubach;3154;00;1838;Rüschegg;853;BE;88.832 %;7.404877923342823;46.7802568947184;de;2008-07-01
Rüschegg Heubach;3154;00;1838;Rüeggisberg;880;BE;9.278 %;7.42003776839048;46.790002510580166;de;2008-07-01
Rüschegg Heubach;3154;00;1838;Schwarzenburg;855;BE;1.89 %;7.400527574350843;46.80243811842388;de;2008-07-01
Helgisried-Rohrbach;3155;00;1840;Rüeggisberg;880;BE;100 %;7.422375058449928;46.812041560536734;de;2008-07-01
Riffenmatt;3156;00;1841;Guggisberg;852;BE;78.291 %;7.346318502435847;46.76570546603146;de;2008-07-01
Riffenmatt;3156;00;1841;Rüschegg;853;BE;21.709 %;7.383880995825251;46.74856671018828;de;2008-07-01
Milken;3157;00;1843;Schwarzenburg;855;BE;81.616 %;7.361998186880325;46.79523112709842;de;2008-07-01
Milken;3157;00;1843;Guggisberg;852;BE;16.992 %;7.349832392297937;46.78596594998894;de;2008-07-01
Milken;3157;00;1843;Rüschegg;853;BE;1.393 %;7.364133628345385;46.78417776449541;de;2008-07-01
Guggisberg;3158;00;1844;Guggisberg;852;BE;100 %;7.319504742983261;46.7614165647923;de;2008-07-01
Riedstätt;3159;00;1846;Guggisberg;852;BE;100 %;7.325854534146894;46.78565672495269;de;2008-07-01
Niederwangen b. Bern;3172;00;1847;Köniz;355;BE;99.646 %;7.376134575962167;46.92561779186748;de;2008-07-01
Niederwangen b. Bern;3172;00;1847;Bern;351;BE;0.354 %;7.3810397621732955;46.930567771342886;de;2008-07-01
Oberwangen b. Bern;3173;00;1848;Köniz;355;BE;100 %;7.359490697241771;46.913571743984924;de;2008-07-01
Thörishaus;3174;00;1849;Köniz;355;BE;58.674 %;7.355523554396974;46.898582820893544;de;2008-07-01
Thörishaus;3174;00;1849;Neuenegg;670;BE;41.326 %;7.345821274304288;46.893447980968304;de;2008-07-01
Flamatt;3175;00;1850;Wünnewil-Flamatt;2309;FR;99.876 %;7.318771174401966;46.890085361337924;de;2008-07-01
Flamatt;3175;00;1850;Ueberstorf;2308;FR;0.124 %;7.31268903460713;46.887497130484576;de;2008-07-01
Neuenegg;3176;00;1851;Neuenegg;670;BE;100 %;7.30572610331222;46.89638551702637;de;2008-07-01
Laupen BE;3177;00;1852;Laupen;667;BE;97.299 %;7.239564915195259;46.90592289362813;de;2008-07-01
Laupen BE;3177;00;1852;Neuenegg;670;BE;2.006 %;7.256568765189012;46.91162736885338;de;2008-07-01
Laupen BE;3177;00;1852;Ferenbalm;662;BE;0.694 %;7.232370435855504;46.92003264733844;de;2008-07-01
Bösingen;3178;00;1853;Bösingen;2295;FR;100 %;7.230988560739217;46.89385390186475;de;2008-07-01
Kriechenwil;3179;00;1854;Kriechenwil;666;BE;98.489 %;7.222219426395251;46.910946593190296;de;2008-07-01
Kriechenwil;3179;00;1854;Gurmels;2262;FR;1.511 %;7.20641290442796;46.91754498265345;de;2008-07-01
Ueberstorf;3182;00;1856;Ueberstorf;2308;FR;99.258 %;7.320629120373995;46.868750487410615;de;2008-07-01
Ueberstorf;3182;00;1856;Tafers;2306;FR;0.628 %;7.2864769928086615;46.854227386771925;de;2008-07-01
Ueberstorf;3182;00;1856;Schmitten (FR);2305;FR;0.114 %;7.2828313940982845;46.85433938409137;de;2008-07-01
Albligen;3183;00;1857;Schwarzenburg;855;BE;100 %;7.319301558097437;46.85243160043877;de;2008-07-01
Wünnewil;3184;00;1858;Wünnewil-Flamatt;2309;FR;99.475 %;7.276377812481199;46.87235696829774;de;2008-07-01
Wünnewil;3184;00;1858;Bösingen;2295;FR;0.525 %;7.270523792990486;46.89027608502465;de;2008-07-01
Schmitten FR;3185;00;5489;Schmitten (FR);2305;FR;97.399 %;7.247572457248357;46.85415965137461;de;2008-07-01
Schmitten FR;3185;00;5489;Bösingen;2295;FR;1.858 %;7.241833883425888;46.86714811939217;de;2008-07-01
Schmitten FR;3185;00;5489;Tafers;2306;FR;0.557 %;7.267507783661439;46.844602374011316;de;2008-07-01
Schmitten FR;3185;00;5489;Wünnewil-Flamatt;2309;FR;0.186 %;7.261622808577013;46.863969309551045;de;2008-07-01
Düdingen;3186;00;1861;Düdingen;2293;FR;100 %;7.191624015062002;46.84790812918084;de;2008-07-01
Frauenkappelen;3202;00;1863;Frauenkappelen;663;BE;88.713 %;7.3369397876958224;46.95416708812557;de;2008-07-01
Frauenkappelen;3202;00;1863;Mühleberg;668;BE;11.287 %;7.298587591760532;46.951301795381866;de;2008-07-01
Mühleberg;3203;00;1864;Mühleberg;668;BE;100 %;7.26813788705622;46.959526827123916;de;2008-07-01
Rosshäusern;3204;00;1866;Mühleberg;668;BE;75.376 %;7.2847329006120205;46.93625291865521;de;2008-07-01
Rosshäusern;3204;00;1866;Neuenegg;670;BE;24.624 %;7.272468338582251;46.91898282294735;de;2008-07-01
Gümmenen;3205;00;1867;Mühleberg;668;BE;76.415 %;7.254870341786824;46.94365666091274;de;2008-07-01
Gümmenen;3205;00;1867;Ferenbalm;662;BE;21.698 %;7.236577073134259;46.942897070856965;de;2008-07-01
Gümmenen;3205;00;1867;Gurmels;2262;FR;1.887 %;7.233916388813891;46.93458973250336;de;2008-07-01
Rizenbach;3206;00;1869;Ferenbalm;662;BE;100 %;7.226565665219795;46.943697444362506;de;2008-07-01
Ferenbalm;3206;01;9061;Ferenbalm;662;BE;100 %;7.2147573599522765;46.95636710395462;de;2008-07-01
Wallenbuch;3206;02;5955;Gurmels;2262;FR;100 %;7.224443295115031;46.929238144722156;de;2008-07-01
Biberen;3206;03;9062;Ferenbalm;662;BE;100 %;7.211845852564319;46.939702214574574;de;2008-07-01
Gammen;3206;04;9063;Ferenbalm;662;BE;100 %;7.227326967360488;46.92056311834621;de;2008-07-01
Wileroltigen;3207;00;1871;Wileroltigen;671;BE;92.722 %;7.238902492445095;46.970831239866314;de;2008-07-01
Wileroltigen;3207;00;1871;Ferenbalm;662;BE;6.013 %;7.235965885810854;46.95860160788689;de;2008-07-01
Wileroltigen;3207;00;1871;Kerzers;2265;FR;1.266 %;7.2291190983631965;46.97918817925667;de;2008-07-01
Golaten;3207;02;5922;Kallnach;304;BE;96.25 %;7.239986036093804;46.986889485535016;de;2008-07-01
Golaten;3207;02;5922;Kerzers;2265;FR;3.75 %;7.230588906962325;46.983130747807344;de;2008-07-01
Gurbrü;3208;00;1872;Gurbrü;665;BE;100 %;7.215630326898807;46.964401521933205;de;2008-07-01
Kerzers;3210;00;1874;Kerzers;2265;FR;98.934 %;7.198648321520932;46.974486636523096;de;2008-07-01
Kerzers;3210;00;1874;Gurbrü;665;BE;0.556 %;7.1957718119665754;46.96257092293189;de;2008-07-01
Kerzers;3210;00;1874;Ried bei Kerzers;2276;FR;0.51 %;7.194143967796196;46.96514007140621;de;2008-07-01
Gurmels;3212;00;1885;Gurmels;2262;FR;100 %;7.175071598510845;46.891858231145484;de;2008-07-01
Kleingurmels;3212;02;5953;Gurmels;2262;FR;97.546 %;7.184472211789312;46.885178079227;de;2008-07-01
Kleingurmels;3212;02;5953;Courtepin;2254;FR;2.454 %;7.185129949608981;46.88204017852851;de;2008-07-01
Liebistorf;3213;00;1883;Gurmels;2262;FR;100 %;7.1918649196916205;46.906630129133454;de;2008-07-01
Kleinbösingen;3213;02;5952;Kleinbösingen;2266;FR;100 %;7.196679926832683;46.889648344207274;de;2008-07-01
Ulmiz;3214;00;1882;Gurmels;2262;FR;100 %;7.198766840435499;46.933432753226334;de;2008-07-01
Gempenach;3215;00;1881;Murten;2275;FR;100 %;7.195922285360118;46.94100072173397;de;2008-07-01
Büchslen;3215;02;5950;Murten;2275;FR;100 %;7.180272820154036;46.945212091522514;de;2008-07-01
Lurtigen;3215;03;5954;Murten;2275;FR;100 %;7.172422183106565;46.92857982219741;de;2008-07-01
Ried b. Kerzers;3216;00;1880;Ried bei Kerzers;2276;FR;100 %;7.18611395621674;46.9571528318428;de;2008-07-01
Agriswil;3216;02;5948;Ried bei Kerzers;2276;FR;100 %;7.197898194529003;46.95429084910083;de;2008-07-01
Müntschemier;3225;00;1886;Müntschemier;498;BE;100 %;7.143926971180102;46.995659050726594;de;2008-07-01
Treiten;3226;00;1887;Treiten;500;BE;93.51 %;7.161147000517049;47.008844090714256;de;2008-07-01
Treiten;3226;00;1887;Kallnach;304;BE;6.49 %;7.177988182448117;47.00166067365915;de;2008-07-01
Ins;3232;00;1888;Ins;496;BE;99.702 %;7.1047284084057765;47.00519403451106;de;2008-07-01
Ins;3232;00;1888;Erlach;492;BE;0.298 %;7.094099496474628;47.02420522538371;de;2008-07-01
Tschugg;3233;00;1893;Tschugg;501;BE;99.346 %;7.075709526468501;47.02620822368951;de;2008-07-01
Tschugg;3233;00;1893;Erlach;492;BE;0.654 %;7.0924848839566845;47.03207420412164;de;2008-07-01
Vinelz;3234;00;1894;Vinelz;502;BE;100 %;7.111748571221762;47.0334320701627;de;2008-07-01
Erlach;3235;00;1895;Erlach;492;BE;91.888 %;7.096969550448599;47.04234799563725;de;2008-07-01
Erlach;3235;00;1895;Twann-Tüscherz;756;BE;5.851 %;7.128272351143364;47.05846645118965;de;2008-07-01
Erlach;3235;00;1895;Gals;494;BE;2.261 %;7.082795924712315;47.04064068413327;de;2008-07-01
Gampelen;3236;00;1896;Gampelen;495;BE;90.579 %;7.055746744016645;47.01250646250166;de;2008-07-01
Gampelen;3236;00;1896;Ins;496;BE;8.345 %;7.0605216005677995;46.986328339720004;de;2008-07-01
Gampelen;3236;00;1896;Mont-Vully;2284;FR;0.942 %;7.0728220514883615;46.97140931768355;de;2008-07-01
Gampelen;3236;00;1896;Laténa;6513;NE;0.135 %;7.038193185701894;46.980142453456395;de;2008-07-01
Brüttelen;3237;00;1481;Brüttelen;491;BE;100 %;7.14705565872567;47.022238717148774;de;2008-07-01
Gals;3238;00;1329;Gals;494;BE;100 %;7.047069845452969;47.02647356245397;de;2008-07-01
Lyss;3250;00;1897;Lyss;306;BE;99.061 %;7.307388524554636;47.07413111871328;de;2008-07-01
Lyss;3250;00;1897;Kappelen;305;BE;0.913 %;7.292414202494303;47.070874701199706;de;2008-07-01
Lyss;3250;00;1897;Aarberg;301;BE;0.027 %;7.307383368377073;47.05451313160613;de;2008-07-01
Wengi b. Büren;3251;00;1901;Wengi;394;BE;99.533 %;7.391761724205115;47.084946257545994;de;2008-07-01
Wengi b. Büren;3251;00;1901;Rapperswil (BE);310;BE;0.467 %;7.412194484023827;47.079579764196914;de;2008-07-01
Ruppoldsried;3251;02;5911;Rapperswil (BE);310;BE;100 %;7.425276039702014;47.087491899505004;de;2008-07-01
Worben;3252;00;1902;Worben;755;BE;97.214 %;7.296307339030163;47.1018492340344;de;2008-07-01
Worben;3252;00;1902;Kappelen;305;BE;2.786 %;7.292648400767053;47.09108667477871;de;2008-07-01
Schnottwil;3253;00;1903;Schnottwil;2461;SO;100 %;7.390763940816504;47.1104823945524;de;2008-07-01
Messen;3254;00;1905;Messen;2457;SO;92.424 %;7.445689349243321;47.09150436664157;de;2008-07-01
Messen;3254;00;1905;Rapperswil (BE);310;BE;7.576 %;7.436166820611184;47.09475164416182;de;2008-07-01
Balm b. Messen;3254;02;5957;Messen;2457;SO;100 %;7.431068057559468;47.103827241256425;de;2008-07-01
Rapperswil BE;3255;00;1906;Rapperswil (BE);310;BE;100 %;7.407471308955094;47.06462312653538;de;2008-07-01
Dieterswil;3256;00;1908;Rapperswil (BE);310;BE;100 %;7.427719786715287;47.054210814709684;de;2008-07-01
Bangerten b. Dieterswil;3256;02;5907;Rapperswil (BE);310;BE;100 %;7.446685627283984;47.05617211693755;de;2008-07-01
Seewil;3256;03;8348;Rapperswil (BE);310;BE;100 %;7.408231556760553;47.04770375796433;de;2008-07-01
Grossaffoltern;3257;00;1909;Grossaffoltern;303;BE;99.715 %;7.360326997023137;47.067433664162046;de;2008-07-01
Grossaffoltern;3257;00;1909;Wengi;394;BE;0.285 %;7.383891134053619;47.080670110887795;de;2008-07-01
Ammerzwil BE;3257;01;1910;Grossaffoltern;303;BE;100 %;7.34168016152259;47.07054052511516;de;2008-07-01
Suberg;3262;00;1911;Grossaffoltern;303;BE;100 %;7.339465075613942;47.05821548777182;de;2008-07-01
Büetigen;3263;00;1912;Büetigen;382;BE;100 %;7.340997750545497;47.1051164798072;de;2008-07-01
Diessbach b. Büren;3264;00;1913;Diessbach bei Büren;385;BE;100 %;7.360556799121782;47.107982989453724;de;2008-07-01
Wiler b. Seedorf;3266;00;1914;Seedorf (BE);312;BE;100 %;7.319296354452241;47.04823864175892;de;2008-07-01
Seedorf BE;3267;00;1915;Seedorf (BE);312;BE;99.683 %;7.3145577290480395;47.03176367150936;de;2008-07-01
Seedorf BE;3267;00;1915;Aarberg;301;BE;0.317 %;7.296027765331129;47.039081926359245;de;2008-07-01
Lobsigen;3268;00;1916;Seedorf (BE);312;BE;100 %;7.296002000866272;47.02414111522113;de;2008-07-01
Aarberg;3270;00;1917;Aarberg;301;BE;99.816 %;7.27581264743024;47.04498256943668;de;2008-07-01
Aarberg;3270;00;1917;Seedorf (BE);312;BE;0.184 %;7.276275840227111;47.03116684344214;de;2008-07-01
Radelfingen b. Aarberg;3271;00;1918;Radelfingen;309;BE;100 %;7.274041918082121;47.02181776804186;de;2008-07-01
Walperswil;3272;00;1920;Walperswil;754;BE;100 %;7.228655907971259;47.06024206808486;de;2008-07-01
Epsach;3272;02;5924;Epsach;735;BE;100 %;7.217761938152001;47.068586882919824;de;2008-07-01
Kappelen;3273;00;1921;Kappelen;305;BE;98.691 %;7.266850067441077;47.061682164693664;de;2008-07-01
Kappelen;3273;00;1921;Aarberg;301;BE;1.309 %;7.273171448850777;47.056474404433345;de;2008-07-01
Hermrigen;3274;00;1924;Hermrigen;737;BE;100 %;7.243661844935854;47.08178469197918;de;2008-07-01
Bühl b. Aarberg;3274;02;5923;Bühl;734;BE;100 %;7.243875795182262;47.070082586525366;de;2008-07-01
Merzligen;3274;03;5925;Merzligen;741;BE;100 %;7.249272716801081;47.088855177286675;de;2008-07-01
Murten;3280;00;1927;Murten;2275;FR;96.287 %;7.1201106977806985;46.92616095115449;de;2008-07-01
Murten;3280;00;1927;Courgevaux;2250;FR;3.529 %;7.10845649111399;46.91677271572305;de;2008-07-01
Murten;3280;00;1927;Meyriez;2271;FR;0.184 %;7.111914710411602;46.9244646542056;de;2008-07-01
Meyriez;3280;02;1928;Meyriez;2271;FR;100 %;7.106831667906178;46.92264193300174;de;2008-07-01
Greng;3280;04;5951;Greng;2261;FR;95.775 %;7.089764480362567;46.91444128122343;de;2008-07-01
Greng;3280;04;5951;Murten;2275;FR;4.225 %;7.0973184323448395;46.91559753665237;de;2008-07-01
Bargen BE;3282;00;1929;Bargen (BE);302;BE;100 %;7.261765921942633;47.03882703542458;de;2008-07-01
Kallnach;3283;00;1931;Kallnach;304;BE;98.449 %;7.234847825576392;47.020953912939966;de;2008-07-01
Kallnach;3283;00;1931;Bargen (BE);302;BE;1.551 %;7.230673818799266;47.035590362201226;de;2008-07-01
Niederried b. Kallnach;3283;02;5895;Kallnach;304;BE;100 %;7.2477359002974495;47.01052390912352;de;2008-07-01
Fräschels;3284;00;1932;Fräschels;2258;FR;100 %;7.20848636532665;46.99706675285145;de;2008-07-01
Galmiz;3285;00;1933;Murten;2275;FR;100 %;7.1568863837961585;46.94895272067219;de;2008-07-01
Muntelier;3286;00;1934;Muntelier;2274;FR;100 %;7.127765503779768;46.93748012555024;de;2008-07-01
Busswil BE;3292;00;1935;Lyss;306;BE;100 %;7.324040246966763;47.100243416664824;de;2011-09-01
Dotzigen;3293;00;1936;Dotzigen;386;BE;100 %;7.340826419198359;47.119436195848856;de;2008-07-01
Büren an der Aare;3294;00;1938;Büren an der Aare;383;BE;99.5 %;7.372676709646492;47.14020128829732;de;2008-07-01
Büren an der Aare;3294;00;1938;Dotzigen;386;BE;0.5 %;7.356165636630405;47.135917941303305;de;2008-07-01
Meienried;3294;02;5897;Meienried;389;BE;100 %;7.338575566288578;47.13906101142073;de;2008-07-01
Rüti b. Büren;3295;00;1940;Rüti bei Büren;393;BE;100 %;7.40561280169702;47.15142328465922;de;2008-07-01
Arch;3296;00;1941;Arch;381;BE;100 %;7.428789599353599;47.166296178939255;de;2008-07-01
Leuzigen;3297;00;1942;Leuzigen;388;BE;100 %;7.457346528908037;47.17461546754418;de;2008-07-01
Oberwil b. Büren;3298;00;1943;Oberwil bei Büren;391;BE;100 %;7.407195413475048;47.12903562140835;de;2008-07-01
Moosseedorf;3302;00;1944;Moosseedorf;544;BE;100 %;7.483740809103014;47.01368930291717;de;2008-07-01
Jegenstorf;3303;00;1946;Jegenstorf;540;BE;100 %;7.505618021643962;47.050873268321865;de;2008-07-01
Münchringen;3303;02;5910;Jegenstorf;540;BE;100 %;7.5206251922743945;47.044881965504125;de;2008-07-01
Zuzwil BE;3303;03;1968;Zuzwil (BE);557;BE;100 %;7.471269615500131;47.05209322838906;de;2008-07-01
Ballmoos;3303;04;5906;Jegenstorf;540;BE;100 %;7.473473555444042;47.040884816631355;de;2008-07-01
Iffwil;3305;00;1969;Iffwil;541;BE;100 %;7.478661632993965;47.06410825285577;de;2008-07-01
Scheunen;3305;02;5912;Jegenstorf;540;BE;100 %;7.45716667493325;47.068934864697326;de;2008-07-01
Etzelkofen;3306;00;1970;Fraubrunnen;538;BE;100 %;7.478387697117402;47.08574121607889;de;2008-07-01
Brunnenthal;3307;00;1971;Messen;2457;SO;100 %;7.468182090471669;47.08665270064371;de;2008-07-01
Grafenried;3308;00;1948;Fraubrunnen;538;BE;100 %;7.508561892733117;47.078360189901375;de;2008-07-01
Kernenried;3309;00;1972;Kernenried;411;BE;100 %;7.54877611284918;47.07246425993785;de;2008-07-01
Zauggenried;3309;02;5914;Fraubrunnen;538;BE;100 %;7.541537962573044;47.07409001262394;de;2008-07-01
Fraubrunnen;3312;00;1949;Fraubrunnen;538;BE;100 %;7.525678253829738;47.08581443280128;de;2008-07-01
Büren zum Hof;3313;00;1950;Fraubrunnen;538;BE;100 %;7.514404935853062;47.09488022869443;de;2008-07-01
Schalunen;3314;00;1951;Fraubrunnen;538;BE;89.865 %;7.526851316099603;47.110675493715874;de;2008-07-01
Schalunen;3314;00;1951;Bätterkinden;533;BE;10.135 %;7.530295154793514;47.11367711785909;de;2008-07-01
Bätterkinden;3315;00;1952;Bätterkinden;533;BE;100 %;7.538074927191816;47.13121070336213;de;2008-07-01
Kräiligen;3315;01;1953;Bätterkinden;533;BE;100 %;7.53284403716251;47.147315819838944;de;2008-07-01
Limpach;3317;00;1973;Fraubrunnen;538;BE;100 %;7.49534717115687;47.10873422607303;de;2008-07-01
Mülchi;3317;01;1974;Fraubrunnen;538;BE;100 %;7.4778058256826405;47.10078991397137;de;2008-07-01
Urtenen-Schönbühl;3322;00;1956;Urtenen-Schönbühl;551;BE;94.777 %;7.499848003181404;47.0224161723078;de;2008-07-01
Urtenen-Schönbühl;3322;00;1956;Moosseedorf;544;BE;5.098 %;7.498022169814771;47.01265747393901;de;2008-07-01
Urtenen-Schönbühl;3322;00;1956;Mattstetten;543;BE;0.126 %;7.514115186126346;47.01919654921878;de;2008-07-01
Mattstetten;3322;01;1957;Mattstetten;543;BE;100 %;7.512827828023051;47.03000943159525;de;2008-07-01
Bäriswil BE;3323;00;1958;Bäriswil;403;BE;100 %;7.528189424614618;47.019636288589915;de;2008-07-01
Hindelbank;3324;00;1960;Hindelbank;409;BE;99.288 %;7.5411531503835265;47.0447396941269;de;2008-07-01
Hindelbank;3324;00;1960;Lyssach;415;BE;0.712 %;7.557257698002708;47.055734197132544;de;2008-07-01
Mötschwil;3324;02;5900;Hindelbank;409;BE;100 %;7.568389425744517;47.048948996333166;de;2008-07-01
Hettiswil b. Hindelbank;3325;00;1962;Krauchthal;414;BE;93.431 %;7.5559938374507585;47.031349976460625;de;2008-07-01
Hettiswil b. Hindelbank;3325;00;1962;Hindelbank;409;BE;6.569 %;7.573920255143532;47.039875666415846;de;2008-07-01
Krauchthal;3326;00;1963;Krauchthal;414;BE;98.854 %;7.561952167991281;47.0077497092183;de;2008-07-01
Krauchthal;3326;00;1963;Bolligen;352;BE;1.146 %;7.535803593027607;46.99688158444395;de;2008-07-01
Herzogenbuchsee;3360;00;1975;Herzogenbuchsee;979;BE;99.962 %;7.7063999890641615;47.18904072540848;de;2008-07-01
Herzogenbuchsee;3360;00;1975;Thörigen;989;BE;0.038 %;7.7164754456921045;47.18292744227622;de;2008-07-01
Niederönz;3362;00;1988;Niederönz;982;BE;100 %;7.691358828040632;47.18640318963896;de;2008-07-01
Oberönz;3363;00;1989;Herzogenbuchsee;979;BE;100 %;7.694394852637444;47.181161541824075;de;2008-07-01
Grasswil;3365;00;1992;Seeberg;988;BE;99.814 %;7.669615894622624;47.14366941571886;de;2008-07-01
Grasswil;3365;00;1992;Aeschi (SO);2511;SO;0.186 %;7.688326426368913;47.152859157198186;de;2008-07-01
Seeberg;3365;02;1991;Seeberg;988;BE;100 %;7.666108304290703;47.15593635353819;de;2008-07-01
Bettenhausen;3366;00;1995;Bettenhausen;973;BE;100 %;7.713140394395281;47.17316707286871;de;2008-07-01
Bollodingen;3366;02;5939;Bettenhausen;973;BE;100 %;7.710725615327872;47.1677938940159;de;2008-07-01
Thörigen;3367;00;1997;Thörigen;989;BE;100 %;7.727681667616941;47.17410299620352;de;2008-07-01
Ochlenberg;3367;02;5940;Ochlenberg;985;BE;100 %;7.741720941545524;47.15381057906652;de;2008-07-01
Bleienbach;3368;00;1998;Bleienbach;324;BE;98.526 %;7.756339830618402;47.18423673175788;de;2008-07-01
Bleienbach;3368;00;1998;Lotzwil;331;BE;1.474 %;7.764146734045686;47.19015153198501;de;2008-07-01
Wanzwil;3372;00;1984;Heimenhausen;977;BE;100 %;7.692493841776456;47.20041452985638;de;2008-07-01
Röthenbach Herzogenbuchsee;3373;00;1986;Heimenhausen;977;BE;100 %;7.681874315085584;47.20430512191516;de;2008-07-01
Heimenhausen;3373;02;1985;Heimenhausen;977;BE;100 %;7.699440010176262;47.209438755697526;de;2008-07-01
Wangenried;3374;00;1987;Wangen an der Aare;992;BE;100 %;7.656447383876021;47.21890029694805;de;2008-07-01
Inkwil;3375;00;2753;Inkwil;980;BE;100 %;7.672350172858209;47.199422657957065;de;2008-07-01
Graben;3376;00;1983;Graben;976;BE;100 %;7.721748331881182;47.2195862218989;de;2008-07-01
Berken;3376;02;5938;Berken;972;BE;100 %;7.70900992084011;47.22516647864311;de;2008-07-01
Walliswil b. Wangen;3377;00;2838;Walliswil bei Wangen;991;BE;100 %;7.6819133857307;47.23038067000697;de;2008-07-01
Wangen an der Aare;3380;00;2837;Wangen an der Aare;992;BE;94.514 %;7.652356829780724;47.232678771125975;de;2008-07-01
Wangen an der Aare;3380;00;2837;Wiedlisbach;995;BE;5.486 %;7.655259931468689;47.23869978153637;de;2008-07-01
Walliswil b. Niederbipp;3380;02;5686;Walliswil bei Niederbipp;990;BE;100 %;7.690867263427159;47.23619900801049;de;2008-07-01
Burgdorf;3400;00;1999;Burgdorf;404;BE;95.24 %;7.619755492598038;47.05738910545171;de;2008-07-01
Burgdorf;3400;00;1999;Kirchberg (BE);412;BE;4.76 %;7.6235422502735295;47.0677363453082;de;2008-07-01
Heimiswil;3412;00;2005;Heimiswil;407;BE;100 %;7.659487187176839;47.059361698627185;de;2008-07-01
Kaltacker;3413;00;2006;Heimiswil;407;BE;95.053 %;7.669481655136938;47.07562307197619;de;2008-07-01
Kaltacker;3413;00;2006;Affoltern im Emmental;951;BE;3.887 %;7.699996432570129;47.077158998243405;de;2008-07-01
Kaltacker;3413;00;2006;Burgdorf;404;BE;1.06 %;7.647506645159185;47.068900754347155;de;2008-07-01
